lead_id,lead_status,premium,age,gender,smoker,current_insurance,device_type,keyword,match_type,postcode,cover_for,verification_status
10838346,Invalid,0.0,45,Male,No,yes company,Smartphone,private health care,Exact,BT25,Self + Family,
19343058,No Contact,0.0,46,Female,No,yes private,Desktop,private healthcare,Phrase,GU1,Self,verified
48902813,Contacted,0.0,37,Male,No,no,Smartphone,bupa private health,Exact,TS10,Self + Family,
75176630,Contacted,0.0,37,Male,No,no,Smartphone,private health care,Exact,M11,Self,
32796334,Contacted,0.0,36,Female,No,no,Smartphone,private health insurance,Exact,TA18,Self + Family,
53022253,Invalid,0.0,86,Male,No,no,Desktop,private medical insurance uk,Exact,WN7,Self,
53764703,Contacted,0.0,60,Female,No,no,Smartphone,health insurance uk,Exact,GL15,Self,
47377265,Contacted,0.0,44,Female,No,no,Smartphone,private medical insurance,Phrase,NW10,Self,
24852697,Contacted,0.0,47,Male,No,no,Smartphone,private medical insurance uk,Exact,W3,Self,
15489084,Contacted,0.0,78,Male,Yes,no,Tablet,compare private health care,Exact,SS2,Self,
57410147,Contacted,0.0,63,Male,No,no,Desktop,health insurance quotes,Phrase,Bn8,Self,
45068435,Contacted,0.0,42,Male,No,no,Smartphone,bupa health insurance,Exact,UB10,Self,
30624648,Contacted,0.0,79,Female,No,no,Desktop,private medical insurance,Broad,Tn14,Self,
78282559,Contacted,0.0,32,Male,No,no,Smartphone,private healthcare,Exact,CM9,Self,
80672283,Contacted,0.0,41,Male,No,no,Smartphone,private healthcare,Exact,L21,Self,verified
12031162,Contacted,0.0,61,Female,No,no,Smartphone,health insurance uk,Phrase,L7,Self,
86732403,Contacted,0.0,45,Male,No,no,Desktop,bupa health care insurance,Exact,NE13,Self + Family,
15041121,Contacted,0.0,51,Male,No,no,Smartphone,private health care,Exact,BD4,Self + Family,
15940261,Quoted,0.0,70,Male,No,no,Smartphone,beneton health care,Exact,Bt42,Self + Partner,
67246915,Contacted,0.0,63,Female,No,no,Smartphone,bupa cost,Exact,SE14,Self + Family,
63545323,Contacted,0.0,47,Female,No,no,Smartphone,private health insurance uk,Exact,FY8,Self,verified
53646496,Contacted,0.0,39,Female,No,no,Smartphone,health insurance uk,Exact,NG5,Self,
81813464,Contacted,0.0,43,Female,No,no,Smartphone,medical insurance uk,Broad,Rm16,Self + Family,
96486684,Contacted,0.0,27,Female,Yes,no,Smartphone,private medical insurance uk,Exact,B20,Self,
48030099,Contacted,0.0,38,Male,No,no,Smartphone,bupa private health,Exact,NG10,Self + Family,verified
58961103,Contacted,0.0,47,Female,No,no,Smartphone,bupa health insurance,Exact,SL9,Self + Family,verified
32002506,Contacted,0.0,66,Female,No,no,Smartphone,private health insurance pre existing conditions,Exact,Ca11,Self,
10396979,Contacted,0.0,48,Female,No,yes private,Smartphone,health insurance for people with pre existing cond,Exact,Ab32,Self,
98554172,Contacted,0.0,30,Male,No,no,Smartphone,private medical insurance,Phrase,CM2,Self + Partner,verified
42660896,Sold,2493.6,68,Female,No,no,Smartphone,private healthcare,Phrase,M33,Self,
36179695,Contacted,0.0,38,Male,No,no,Smartphone,private health insurance,Broad,LE12,Self + Family,
19417750,Contacted,0.0,59,Male,No,yes private,Desktop,private medical insurance,Broad,M28,Self + Family,
57805130,Contacted,0.0,27,Female,No,no,Desktop,private medical insurance policy,Broad,Cb7,Self,
21356357,Contacted,0.0,35,Female,Yes,yes private,Smartphone,private health insurance,Exact,YO25,Self + Family,
37785430,Contacted,0.0,80,Female,No,no,Desktop,health insurance quotes,Broad,So22,Self,
45777840,Contacted,0.0,47,Female,No,no,Smartphone,private health care,Exact,SO30,Self + Family,
57681299,Contacted,0.0,38,Female,No,no,Smartphone,private healthcare uk,Exact,DL16,Self + Family,
31727293,Sold,1527.72,42,Male,No,no,Smartphone,private health insurance uk,Exact,CM16,Self + Family,
89242402,Contacted,0.0,21,Female,Yes,no,Smartphone,private healthcare insurance,Exact,WR2,Self,
89722118,Contacted,0.0,47,Female,No,no,Tablet,health insurance,Exact,NN11,Self,
60941895,Contacted,0.0,51,Male,No,no,Smartphone,bupa health insurance,Exact,BS5,Self + Family,verified
60913476,Quoted,0.0,30,Female,No,no,Desktop,bupa private health,Exact,RG1,Self + Partner,
90841350,Contacted,0.0,69,Female,No,yes private,Smartphone,best health insurance for pre existing conditions,Exact,Tn15,Self,
24091139,Contacted,0.0,27,Female,No,no,Smartphone,bupa health insurance,Exact,CA28,Self,
19571901,Contacted,0.0,39,Female,No,no,Smartphone,private health insurance uk,Exact,DN14,Self,
42928028,No Contact,0.0,78,Male,No,yes private,Desktop,best medical insurance,Broad,So22,Self,
90585032,Contacted,0.0,37,Male,No,no,Desktop,private healthcare,Exact,NR31,Self + Family,
56140955,Contacted,0.0,29,Male,No,no,Smartphone,health insurance uk,Exact,BT67,Self,
72452658,Contacted,0.0,30,Male,No,no,Smartphone,private healthcare,Exact,RH16,Self + Family,
66149061,Invalid,0.0,36,Female,No,yes private,Smartphone,bupa private health,Exact,UB3,Self,
27066502,Contacted,0.0,64,Male,No,no,Smartphone,private medical insurance,Broad,Pl6,Self + Partner,
88090884,Contacted,0.0,42,Male,No,no,Smartphone,private healthcare,Phrase,TW9,Self + Family,verified
87851845,Contacted,0.0,70,Female,No,no,Desktop,private medical insurance,Phrase,LS16,Self,
46206518,Contacted,0.0,60,Female,No,yes private,Desktop,medical insurance uk,Broad,Dn34,Self + Partner,
22819132,Contacted,0.0,33,Male,No,no,Smartphone,bupa health insurance,Exact,M3,Self + Partner,
76050696,Contacted,0.0,42,Male,No,no,Smartphone,private healthcare,Exact,DL16,Self + Partner,
25997414,Contacted,0.0,60,Female,No,no,Smartphone,health insurance uk,Exact,LE12,Self + Partner,
82610609,Contacted,0.0,20,Female,No,yes company,Smartphone,private healthcare,Exact,HR1,Self,
18280327,No Contact,0.0,56,Female,Yes,no,Smartphone,private healthcare,Exact,BB9,Self,
30172488,Contacted,0.0,71,Male,Yes,no,Smartphone,insurance for undiagnosed medical conditions,Exact,Pe8,Self + Partner,
66053897,Contacted,0.0,48,Male,No,no,Smartphone,bupa cost,Exact,SO45,Self,
86299742,Contacted,0.0,21,Female,Yes,no,Desktop,private medical insurance,Broad,SW9,Self,
97179829,Contacted,0.0,23,Male,No,yes private,Smartphone,health insurance cover,Broad,Wf10,Self,
62468704,Contacted,0.0,41,Male,No,no,Smartphone,bupa health insurance,Exact,RM13,Self,verified
21132712,Contacted,0.0,28,Female,No,no,Smartphone,health insurance plans,Phrase,LE67,Self + Family,
23456301,Contacted,0.0,47,Female,No,no,Smartphone,private healthcare,Exact,CM22,Self,verified
25637045,Contacted,0.0,59,Female,No,no,Desktop,private health insurance,Exact,M18,Self + Family,
30406701,Contacted,0.0,57,Female,No,no,Smartphone,health insurance,Broad,BD6,Self,verified
23564660,Contacted,0.0,53,Male,No,no,Desktop,bupa health insurance,Exact,SW6,Self,verified
77238250,Contacted,0.0,46,Male,No,no,Smartphone,private healthcare uk,Exact,TF4,Self,
30104817,Invalid,0.0,36,Male,Yes,no,Smartphone,private health insurance,Broad,Cf55na,Self,
35838363,Contacted,0.0,40,Male,No,no,Smartphone,private medical insurance uk,Exact,SL6,Self,verified
58015479,Contacted,0.0,24,Female,No,no,Smartphone,bupa health insurance,Exact,LS2,Self,
75160978,Contacted,0.0,49,Male,No,no,Smartphone,private healthcare,Phrase,BH25,Self + Family,
41781373,Quoted,0.0,49,Male,Yes,no,Desktop,bupa cost,Exact,UB3,Self,
75870711,Contacted,0.0,61,Female,No,no,Smartphone,private health insurance,Exact,SK14,Self,
69583397,Contacted,0.0,45,Female,No,yes private,Smartphone,bupa health insurance,Exact,WS3,Self + Family,
91600382,Invalid,0.0,29,Male,No,no,Smartphone,bupa health insurance,Exact,B15,Self + Partner,
92859330,Contacted,0.0,38,Female,No,yes company,Smartphone,bupa private health,Exact,SK2,Self + Family,
38484910,Contacted,0.0,57,Male,No,no,Smartphone,bupa private health,Exact,DN21,Self,verified
24963589,Contacted,0.0,46,Female,No,no,Smartphone,medical insurance uk,Broad,HA5,Self + Family,
31587730,Contacted,0.0,46,Female,No,yes private,Smartphone,private medical insurance uk,Exact,WN1,Self,
34045955,Contacted,0.0,92,Male,No,no,Smartphone,health insurance quotes,Phrase,Dy9,Self,
93606574,Contacted,0.0,86,Male,No,yes private,Desktop,private medical insurance uk,Exact,Gl55,Self + Partner,
43882447,Contacted,0.0,27,Male,No,yes private,Desktop,health insurance that covers pre existing conditio,Exact,Ex15,Self,
68069025,Contacted,0.0,60,Female,No,no,Smartphone,health insurance cover,Broad,Ls5,Self,
77141810,Contacted,0.0,79,Female,No,yes private,Smartphone,medical insurance uk,Broad,Dn21,Self,
64934199,Contacted,0.0,57,Male,No,no,Desktop,bupa health insurance,Exact,ST12,Self,verified
65103233,Contacted,0.0,53,Female,No,no,Smartphone,health insurance uk,Phrase,HA2,Self + Family,
48500200,Contacted,0.0,38,Male,No,no,Desktop,private healthcare,Phrase,IP20,Self,
94231068,Sold,2766.0,76,Female,No,no,Tablet,health insurance uk,Exact,St12,Self,
39777069,Contacted,0.0,81,Male,No,no,Smartphone,health insurance quotes,Phrase,Sk15,Self + Partner,
93311371,Contacted,0.0,48,Female,No,yes private,Desktop,private medical insurance,Broad,Ng16,Self + Partner,
47821275,Contacted,0.0,73,Male,No,no,Smartphone,private health insurance uk,Broad,Cm1,Self + Partner,
22556609,No Contact,0.0,54,Female,No,yes company,Smartphone,health insurance,Broad,N12,Self + Family,
69051695,Contacted,0.0,54,Male,Yes,no,Smartphone,private healthcare,Exact,NR20,Self,
19272395,Contacted,0.0,38,Male,No,yes company,Smartphone,private healthcare,Phrase,HP22,Self + Family,
82564227,Invalid,0.0,44,Female,No,no,Desktop,private healthcare,Exact,S6,Self,
63995410,Contacted,0.0,44,Female,No,no,Smartphone,health insurance for pre existing conditions,Exact,Bt39,Self,
96972778,Contacted,0.0,44,Male,No,no,Desktop,bupa health insurance,Exact,BS37,Self,
22082672,Contacted,0.0,74,Female,No,no,Smartphone,private medical insurance,Broad,Ta6,Self + Partner,
37642319,Contacted,0.0,57,Female,No,no,Smartphone,private medical insurance,Phrase,NG9,Self + Partner,
31449253,Contacted,0.0,80,Female,No,no,Smartphone,private healthcare,Phrase,SL5,Self,
31022526,Contacted,0.0,46,Male,No,no,Smartphone,private medical insurance uk,Exact,PL5,Self + Family,
96193594,Contacted,0.0,74,Female,No,no,Desktop,'+health +insurance +quotes,Broad,Ts24,Self,
25332990,Sold,383.16,38,Female,No,no,Smartphone,private health care,Exact,NE31,Self,verified
41321509,Contacted,0.0,21,Male,No,no,Smartphone,private healthcare uk,Exact,SW4,Self,
26738600,No Contact,0.0,59,Male,No,yes private,Desktop,private medical insurance policy,Phrase,Rm5,Self + Partner,
58517979,Contacted,0.0,40,Male,No,no,Desktop,bupa cost,Exact,MK42,Self + Family,
87801198,Contacted,0.0,58,Male,No,yes company,Smartphone,medicare uk,Exact,Al6,Self,
41036908,Contacted,0.0,53,Female,No,no,Smartphone,compare private health care,Exact,TQ13,Self + Partner,
37884025,No Contact,0.0,27,Male,Yes,no,Desktop,private healthcare,Phrase,PE1,Self,
48163659,Contacted,0.0,69,Male,No,no,Smartphone,private healthcare prices,Exact,DE3,Self + Partner,verified
52733844,Contacted,0.0,72,Female,No,no,Desktop,private medical insurance plans,Phrase,YO16,Self,
81697570,Contacted,0.0,30,Female,No,no,Smartphone,private health insurance,Exact,RH10,Self + Partner,
14990592,Invalid,0.0,57,Female,No,yes company,Smartphone,medical insurance uk,Broad,W5,Self,
33851155,Contacted,0.0,38,Female,Yes,no,Smartphone,bupa private health,Exact,M5,Self + Family,
84127930,Contacted,0.0,38,Female,No,no,Smartphone,private healthcare,Phrase,BS14,Self + Family,
56791643,Contacted,0.0,37,Male,Yes,yes private,Desktop,health insurance pre existing conditions,Exact,Po20,Self + Family,
63610552,Contacted,0.0,21,Female,No,no,Desktop,bupa health care insurance,Exact,N16,Self + Partner,
59333556,Contacted,0.0,34,Male,No,no,Smartphone,medical insurance uk,Exact,Bh5,Self,
37676356,Contacted,0.0,32,Female,No,no,Desktop,best health insurance for pre existing conditions,Exact,Cm16,Self,
94649509,Sold,1257.0,40,Male,Yes,no,Smartphone,private healthcare uk,Exact,WV6,Self + Family,
21553251,Contacted,0.0,30,Male,No,no,Smartphone,private healthcare,Exact,S72,Self + Family,verified
39070285,Quoted,0.0,37,Male,No,yes company,Smartphone,bupa private health,Exact,GL50,Self + Family,
86711751,Contacted,0.0,53,Male,No,no,Smartphone,private healthcare,Exact,SK13,Self + Family,verified
92334345,Contacted,0.0,22,Male,Yes,no,Smartphone,private medical insurance,Broad,Sn5,Self,
64823162,Contacted,0.0,25,Male,No,no,Smartphone,medical insurance uk,Broad,W14,Self,
24615688,Contacted,0.0,34,Female,No,no,Smartphone,health insurance uk,Exact,CH42,Self + Family,
77495387,Contacted,0.0,47,Male,No,no,Desktop,private healthcare,Phrase,M35,Self,
34352130,Quoted,0.0,63,Female,No,no,Smartphone,bupa private health,Exact,BN26,Self + Partner,verified
57995458,Contacted,0.0,44,Female,No,no,Smartphone,private health insurance uk pre existing condition,Exact,B68,Self + Partner,
32589969,Contacted,0.0,54,Female,Yes,no,Smartphone,bupa health insurance,Exact,EH54,Self,
34831231,Contacted,0.0,40,Female,No,no,Smartphone,bupa private health care,Exact,UB3,Self,verified
43773219,Contacted,0.0,83,Male,No,no,Desktop,private medical insurance policy,Broad,Ls17,Self + Partner,
48898076,Contacted,0.0,41,Female,No,no,Smartphone,bupa health insurance,Exact,L23,Self,verified
21491341,Contacted,0.0,37,Male,No,no,Smartphone,bupa health insurance,Exact,GL7,Self + Family,verified
62619876,Contacted,0.0,37,Male,No,no,Smartphone,bupa health insurance,Exact,TN6,Self,
40183647,Contacted,0.0,36,Male,No,no,Smartphone,vitality medical insurance,Exact,WA9,Self,
51921272,Contacted,0.0,21,Female,No,yes private,Desktop,private medical insurance,Phrase,SW15,Self,verified
15473984,Contacted,0.0,82,Male,No,yes private,Smartphone,private medical insurance,Broad,Nn14,Self,
21155413,Contacted,0.0,72,Female,No,no,Desktop,private medical insurance,Phrase,SL6,Self,
18090695,Contacted,0.0,29,Male,No,no,Smartphone,private health care,Exact,TN16,Self + Family,
60061793,Contacted,0.0,66,Female,No,yes private,Smartphone,private medical insurance,Broad,M34,Self,
36533024,Contacted,0.0,75,Female,No,yes private,Smartphone,'+health +insurance +quotes,Broad,Ls10,Self,
54264804,Contacted,0.0,49,Female,No,no,Smartphone,private health insurance companies,Exact,DA10,Self + Family,
25616116,Invalid,0.0,41,Female,No,yes company,Desktop,bupa cost,Exact,CR5,Self,
93123355,Quoted,0.0,51,Male,No,no,Desktop,private health care,Exact,PE3,Self + Family,verified
33791147,Contacted,0.0,58,Female,No,no,Smartphone,bupa health insurance price,Exact,Sa10,Self + Family,
62597009,Contacted,0.0,48,Male,No,no,Smartphone,private healthcare,Phrase,TW10,Self,
39340572,Contacted,0.0,47,Male,No,yes private,Smartphone,private medical insurance,Phrase,OX4,Self,
10393899,Contacted,0.0,52,Male,Yes,no,Smartphone,bupa private health,Exact,M8,Self + Family,verified
98318952,No Contact,0.0,25,Male,No,no,Smartphone,private healthcare,Phrase,NG5,Self,
24591675,Contacted,0.0,61,Male,No,no,Smartphone,private healthcare,Phrase,CV23,Self,
24551749,Contacted,0.0,45,Female,No,no,Smartphone,private health insurance,Exact,NN18,Self + Partner,
26625894,Contacted,0.0,64,Female,No,yes private,Smartphone,private healthcare,Phrase,LS6,Self,
81638229,Contacted,0.0,70,Female,No,yes private,Desktop,health insurance plans,Phrase,W3,Self,
22975191,Contacted,0.0,40,Male,No,yes private,Desktop,medical insurance calculator,Exact,MK45,Self + Family,
34527620,Contacted,0.0,49,Female,No,yes private,Desktop,insurance for medical conditions,Exact,Eh11,Self,
54121651,Contacted,0.0,21,Male,No,no,Smartphone,bupa cost,Exact,TN14,Self,verified
15244789,Contacted,0.0,34,Female,No,no,Smartphone,bupa health insurance,Exact,CB2,Self,
32559467,Invalid,0.0,48,Male,No,no,Smartphone,private health insurance uk,Exact,E4,Self,
87045050,Contacted,0.0,47,Male,No,no,Desktop,best medical insurance,Broad,Le12,Self + Partner,
16686980,Contacted,0.0,47,Female,No,no,Desktop,bupa health care insurance,Exact,BS9,Self,
40190832,Contacted,0.0,50,Male,No,no,Smartphone,private healthcare,Phrase,NN2,Self + Family,
95088539,Contacted,0.0,32,Male,No,no,Desktop,bupa health insurance,Exact,SW18,Self,
67360322,Contacted,0.0,23,Male,No,yes private,Desktop,health insurance quotes,Broad,Mk3,Self,
46913810,Contacted,0.0,61,Male,No,no,Desktop,private medical insurance,Broad,AB51,Self,verified
35243800,Contacted,0.0,54,Male,No,no,Smartphone,health insurance uk,Exact,NN29,Self + Family,
87864742,Invalid,0.0,28,Female,No,no,Desktop,bupa health care insurance,Exact,B65,Self,
25389836,Contacted,0.0,58,Male,No,yes company,Smartphone,health insurance quotes,Broad,EN7,Self + Family,verified
41761062,Contacted,0.0,42,Female,No,no,Desktop,bupa cost,Exact,SE19,Self,verified
10226662,Contacted,0.0,58,Female,No,no,Smartphone,bupa cost,Exact,BD11,Self,verified
41047635,Contacted,0.0,70,Female,No,yes private,Tablet,health insurance cover,Broad,Nw9,Self + Partner,
41822427,No Contact,0.0,58,Female,No,no,Smartphone,medical insurance uk,Broad,GL1,Self,verified
52760064,Contacted,0.0,51,Female,No,yes private,Smartphone,axa private medical,Exact,GU12,Self,
94970820,Contacted,0.0,50,Male,No,no,Smartphone,health insurance plans,Exact,OX12,Self + Partner,
40232579,Contacted,0.0,62,Male,Yes,no,Smartphone,best health insurance,Broad,Bb10,Self,
41882926,Contacted,0.0,57,Female,No,no,Smartphone,bupa health insurance,Exact,PO22,Self + Partner,
72320719,Invalid,0.0,69,Male,No,no,Desktop,private healthcare,Phrase,G52,Self + Partner,
46889712,Contacted,0.0,39,Female,No,no,Smartphone,private healthcare,Phrase,G77,Self,
93490430,Contacted,0.0,65,Female,No,yes company,Desktop,bupa health care insurance,Exact,NR3,Self,
92261019,Contacted,0.0,36,Male,No,no,Smartphone,private medical insurance uk,Exact,YO17,Self,verified
74925807,Invalid,0.0,61,Male,No,no,Desktop,private medical insurance,Broad,Le10,Self,
58057092,Contacted,0.0,40,Female,No,yes private,Desktop,private medical insurance,Broad,LS5,Self,
51366040,Contacted,0.0,41,Male,No,no,Smartphone,health insurance uk,Exact,DE7,Self,verified
78441458,Contacted,0.0,24,Male,No,yes private,Smartphone,private health insurance,Broad,Da10,Self,
91699674,Contacted,0.0,59,Male,No,no,Tablet,private medical insurance,Broad,Ss3,Self + Partner,
16402871,Contacted,0.0,71,Male,No,no,Desktop,health insurance quotes,Broad,Yo13,Self,
